"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"3九州大学線","3_平日","3_平日_17時59分_系統35380","3快速　九大学研都市駅（産学連携交流センター 経由）","","","","3九州大学線(35380)","","0","","",""
"3九州大学線","3_平日","3_平日_18時14分_系統35380","3快速　九大学研都市駅（産学連携交流センター 経由）","","","","3九州大学線(35380)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_06時57分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_07時52分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_08時02分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_08時27分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_09時27分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_09時37分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_09時57分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_11時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_12時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_13時47分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_15時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_19時37分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_08時07分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_09時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_10時47分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_15時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_08時07分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_09時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_10時47分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_15時17分_系統21060","21　九大東ゲート（産の宮・東風コミュニティセンター 経由）","","","","3九州大学線（糸島）(21060)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_08時50分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_10時50分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_12時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_13時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_14時40分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_16時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_16時50分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_17時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_18時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_19時00分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_20時20分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_21時20分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_22時20分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_14時00分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_16時00分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_17時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_18時20分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_19時40分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_14時00分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_16時00分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_17時10分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_18時20分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_19時40分_系統21070","21　前原駅北口（東風コミュニティセンター・産の宮 経由）","","","","3九州大学線（糸島）(21070)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_07時34分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_07時54分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_08時54分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_09時14分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_09時54分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_10時54分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_11時54分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_14時24分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_15時54分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_08時44分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_10時24分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_11時44分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_12時14分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_14時34分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_16時04分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_18時14分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_08時44分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_10時24分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_11時44分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_12時14分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_14時34分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_16時04分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_18時14分_系統21090","24　九大東ゲート（産の宮北・志登 経由）","","","","3九州大学線（糸島）(21090)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_11時20分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_15時20分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_16時30分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_17時40分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_18時30分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_19時40分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_09時15分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_11時00分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_12時50分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_15時20分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_16時40分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_17時40分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_18時50分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_09時15分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_11時00分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_12時50分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_15時20分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_16時40分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_17時40分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_18時50分_系統21100","24　周船寺小学校前（志登・産の宮北 経由）","","","","3九州大学線（糸島）(21100)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_09時20分_系統21110","23　前原駅北口（馬場・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21110)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_11時30分_系統21110","23　前原駅北口（馬場・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21110)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_11時30分_系統21110","23　前原駅北口（馬場・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21110)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_16時22分_系統21120","23　九大東ゲート（前原コミュニティセンター・馬場 経由）","","","","3九州大学線（糸島）(21120)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_16時22分_系統21120","23　九大東ゲート（前原コミュニティセンター・馬場 経由）","","","","3九州大学線（糸島）(21120)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_16時22分_系統21120","23　九大東ゲート（前原コミュニティセンター・馬場 経由）","","","","3九州大学線（糸島）(21120)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_08時07分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_12時02分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_14時12分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_17時42分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_12時02分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_14時12分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_17時42分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_12時02分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_14時12分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_17時42分_系統21140","22　九大東ゲート（前原コミュニティセンター・泊 経由）","","","","3九州大学線（糸島）(21140)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_07時20分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_11時30分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_13時40分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_平日","3_平日_15時50分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_09時50分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_13時40分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_土曜","3_土曜_15時50分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_09時50分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_13時40分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3九州大学線（糸島）","3_日祝","3_日祝_15時50分_系統21150","22　前原駅北口（泊・前原コミュニティセンター 経由）","","","","3九州大学線（糸島）(21150)","","0","","",""
"3井原山線","3_平日","3_平日_07時40分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_土曜","3_土曜_07時40分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_土曜","3_土曜_10時40分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_土曜","3_土曜_13時50分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_土曜","3_土曜_17時00分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_日祝","3_日祝_07時40分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_日祝","3_日祝_10時40分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_日祝","3_日祝_13時50分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_日祝","3_日祝_17時00分_系統20650","32G　前原駅北口（伊都国歴史博物館・曽根G・産の宮 経由）","","","","3井原山線(20650)","","0","","",""
"3井原山線","3_土曜","3_土曜_09時43分_系統34700","32G　井原山入口（産の宮・曽根G・伊都国歴史博物館 経由）","","","","3井原山線(34700)","","0","","",""
"3井原山線","3_土曜","3_土曜_12時48分_系統34700","32G　井原山入口（産の宮・曽根G・伊都国歴史博物館 経由）","","","","3井原山線(34700)","","0","","",""
"3井原山線","3_土曜","3_土曜_16時03分_系統34700","32G　井原山入口（産の宮・曽根G・伊都国歴史博物館 経由）","","","","3井原山線(34700)","","0","","",""
"3井原山線","3_日祝","3_日祝_09時43分_系統34700","32G　井原山入口（産の宮・曽根G・伊都国歴史博物館 経由）","","","","3井原山線(34700)","","0","","",""
"3井原山線","3_日祝","3_日祝_12時48分_系統34700","32G　井原山入口（産の宮・曽根G・伊都国歴史博物館 経由）","","","","3井原山線(34700)","","0","","",""
"3井原山線","3_日祝","3_日祝_16時03分_系統34700","32G　井原山入口（産の宮・曽根G・伊都国歴史博物館 経由）","","","","3井原山線(34700)","","0","","",""
"3井原山線","3_平日","3_平日_17時45分_系統34740","32G　辰が橋（産の宮・曽根G 経由）","","","","3井原山線(34740)","","0","","",""
"3入野乗換線","3_平日","3_平日_06時41分_系統33020","入野","","","","3入野乗換線(33020)","","0","","",""
"3入野乗換線","3_平日","3_平日_07時33分_系統33020","入野","","","","3入野乗換線(33020)","","0","","",""
"3入野乗換線","3_平日","3_平日_06時45分_系統33040","入野","","","","3入野乗換線(33040)","","0","","",""
"3入野乗換線","3_平日","3_平日_07時11分_系統33050","入野","","","","3入野乗換線(33050)","","0","","",""
"3入野乗換線","3_平日","3_平日_06時42分_系統3520","入野","","","","3入野乗換線(3520)","","0","","",""
"3入野乗換線","3_平日","3_平日_07時15分_系統3520","入野","","","","3入野乗換線(3520)","","0","","",""
"3入野乗換線","3_平日","3_平日_07時52分_系統3520","入野","","","","3入野乗換線(3520)","","0","","",""
"3切木線","3_平日","3_平日_07時35分_系統30680","59　唐津青翔高校前（熊の原・切木・梅崎 経由）","","","","3切木線(30680)","","0","","",""
"3切木線","3_平日","3_平日_07時20分_系統32490","52　大手口（唐津BC)（中浦・熊の原 経由）","","","","3切木線(32490)","","0","","",""
"3切木線","3_土曜","3_土曜_07時25分_系統32490","52　大手口（唐津BC)（中浦・熊の原 経由）","","","","3切木線(32490)","","0","","",""
"3切木線","3_平日","3_平日_16時00分_系統32500","52　満越（熊の原・中浦 経由）","","","","3切木線(32500)","","0","","",""
"3切木線","3_平日","3_平日_18時38分_系統32500","52　満越（熊の原・中浦 経由）","","","","3切木線(32500)","","0","","",""
"3切木線","3_土曜","3_土曜_11時45分_系統32500","52　満越（熊の原・中浦 経由）","","","","3切木線(32500)","","0","","",""
"3切木線","3_平日","3_平日_06時52分_系統32550","56　大手口（唐津BC）・唐津東中高前（切木・熊の原 経由）","","","","3切木線(32550)","","0","","",""
"3切木線","3_平日","3_平日_07時25分_系統32590","51K　大手口（唐津BC）（切木・旭ヶ丘一区 経由）","","","","3切木線(32590)","","0","","",""
"3切木線","3_平日","3_平日_08時33分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_10時38分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_11時38分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_13時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_14時38分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_16時38分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_17時38分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_06時58分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_07時48分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_08時48分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_11時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_13時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_15時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_土曜","3_土曜_17時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_06時58分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_07時48分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_08時48分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_11時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_13時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_15時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_日祝","3_日祝_17時28分_系統3820","51　大手口（唐津BC)（切木・熊の原 経由）","","","","3切木線(3820)","","0","","",""
"3切木線","3_平日","3_平日_09時58分_系統4060","51　入野（熊の原・切木 経由）","","","","3切木線(4060)","","0","","",""
"3切木線","3_平日","3_平日_10時58分_系統4060","51　入野（熊の原・切木 経由）","","","","3切木線(4060)","","0","","",""
"3切木線","3_平日","3_平日_12時38分_系統4060","51　入野（熊の原・切木 経由）","","","","3切木線(4060)","","0","","",""
"3切木線","3_平日","3_平日_14時28分_系統4060","51　入野（熊の原・切木 経由）","","","","3切木線(4060)","","0","","",""
